feature_id	source_population_variance_log1p_cpm	source_mean_log1p_cpm	source_scale_log1p_cpm
BEND2	0.20262369513511658	0.6339606384093734	0.4501374194412912
ZNF614	0.20259110629558563	0.9502520251776524	0.45010121787398644
TTLL3	0.20240941643714905	1.4455421780489415	0.4498993326912453
NRIP2	0.2023998349905014	0.6356148668975209	0.4498886983503301
KBTBD6	0.20236285030841827	1.0460420365648708	0.4498475806353281
KEAP1	0.2023458629846573	1.5949426834610687	0.4498287091713142
LIN54	0.2023099809885025	1.294660486480742	0.4497888218113961
USP10	0.20226351916790009	3.817922404899451	0.4497371599104035
MPZL3	0.20220085978507996	2.1897043994560095	0.4496675045489989
PPP6R1	0.20212365686893463	1.067534440664496	0.4495816538720315
C17orf49	0.20198622345924377	2.475652027404171	0.44942877241283635
TXLNA	0.2019737809896469	1.83175341539456	0.4494149278666978
IRAK3	0.2019416093826294	1.3647534585775543	0.4493791337816682
FLNB	0.20191800594329834	1.8717740269456329	0.4493528815032637
IPMK	0.20185799896717072	1.2693941653688292	0.44928609416056187
NABP1	0.20183584094047546	2.7518334530322486	0.44926143883956915
SLC25A29	0.2018246352672577	0.6509453793024195	0.44924896651368795
ARHGEF26	0.20176033675670624	0.736347510097584	0.4491773997363568
NFKBID	0.20171532034873962	1.8084732056577544	0.449127292114999
NRG1	0.20168282091617584	0.7268904513211999	0.44909110289143
ZGRF1	0.2016001045703888	0.8325665256301106	0.44899900225975115
MTMR10	0.2015324831008911	1.1387861672489124	0.44892369376166474
AKAP12	0.201506569981575	0.35145469991868483	0.4488948390713436
DYNLT1	0.20141902565956116	4.471876643169885	0.4487973029811097
B3GALT6	0.20141497254371643	0.9987386733407718	0.44879279210161477
CD84	0.20131471753120422	3.3345698122777243	0.44868108947576324
ACTA2	0.20121872425079346	1.0798621842230873	0.44857410835291095
NUPR2	0.20115125179290771	0.6232221294408558	0.4484988940259973
CALD1	0.20113970339298248	0.9071441005587121	0.4484860068930585
NINJ2	0.2010469138622284	1.9668756458494399	0.4483825475349223
MT-ND4L	0.20103168487548828	5.521122636466191	0.44836556909339165
TAPT1-AS1	0.2009335607290268	1.0155912717640172	0.4482561249705058
PFN2	0.2008754462003708	1.4965858082661683	0.4481913026765652
TRIM59	0.2008131891489029	1.7922020971318315	0.4481218487737138
TSHZ2	0.20069216191768646	3.9777994448197758	0.44798678717095813
C1GALT1C1	0.20060983300209045	2.2352927667427793	0.44789489078253797
CHAC2	0.20057299733161926	1.0662886900006583	0.4478537719580433
GPAT3	0.20056533813476562	1.1075073055837346	0.44784522236537044
ZNF814	0.20024068653583527	2.0704738975027968	0.44748260888391045
ZNF526	0.20022550225257874	1.2155832862945353	0.4474656463933222
C19orf81	0.20011498034000397	0.4102038636632349	0.4473421250195613
ZC2HC1A	0.20002971589565277	1.6362920033520665	0.4472468130899346
MCPH1	0.19991779327392578	2.7166878866509916	0.44712167021399757
LY6E-DT	0.199911966919899	0.7300152320743064	0.44711516432605897
AGAP2	0.1998240053653717	1.9106307170171848	0.4470167768546869
ACSL1	0.19968517124652863	1.2804322107998347	0.446861471059696
HOXB4	0.19958266615867615	1.277283465725252	0.4467467609587933
SNX16	0.19957588613033295	1.2313645661333967	0.4467391713475666
PAXBP1-AS1	0.19945897161960602	0.8171747676257429	0.44660829515521755
P2RX7	0.19942358136177063	0.9824186072495705	0.44656867539301537
NR2F6	0.19938020408153534	0.957523141841322	0.4465201130338574
LINC00852	0.19925542175769806	1.0112686615108988	0.4463803535566708
NR4A3	0.19921307265758514	0.6058065014323969	0.4463329129940867
ZNF507	0.19919945299625397	2.108732640971626	0.44631766304591564
ANKRD18A	0.19913800060749054	0.6732032095792193	0.44624880718508814
TMIE	0.199061781167984	0.8996970330389981	0.4461634020619844
APOBEC3A	0.19902507960796356	1.692661610142938	0.44612227568968554
PLBD1	0.19902074337005615	1.3148948558217264	0.4461174128263454
CATSPER2	0.19896551966667175	1.4294347192135808	0.44605551752140415
MFSD4B	0.1988976150751114	1.4486131285570591	0.44597938780064955
NSMCE1-DT	0.19888275861740112	0.7912567771143384	0.445962734152074
TOX	0.19879105687141418	1.8769465888140302	0.44585991292093413
NEIL1	0.1986580640077591	1.5683001953523277	0.44571073746969414
NAT10	0.1986568719148636	2.0318462645413775	0.4457094096467793
C15orf39	0.19862008094787598	1.5798293996131283	0.44566813134065847
SYDE2	0.19857929646968842	1.174144285962956	0.4456223729758162
SLC25A24	0.19852693378925323	2.422266276403405	0.44556360804098094
MAP1LC3A	0.19851407408714294	1.5567161175939772	0.4455491840799955
LINC01465	0.1985025554895401	0.7290735468553857	0.44553624883200116
GPR171	0.19833800196647644	3.715169085396661	0.44535154113997966
GGACT	0.19827374815940857	1.0460568300494746	0.44527940580509895
FCRL6	0.19825056195259094	0.9792468374259627	0.4452533666392383
BCOR	0.19823020696640015	1.2250941374064406	0.445230508238877
CBR3	0.1981917917728424	2.0020251657770967	0.4451873618237425
ATP6V0A1	0.19814442098140717	1.3183878797224198	0.4451341606101268
SIMC1	0.19813434779644012	1.5815017504253606	0.4451228472489226
POLR3B	0.19810229539871216	1.0956683194271906	0.44508684413719957
MOB1B	0.19800662994384766	1.3226399428543003	0.44497935190254717
APOOL	0.1979307383298874	0.9219402095938094	0.4448940826690728
PAWR	0.19793014228343964	0.7410346483133762	0.4448934108030364
ATPSCKMT	0.1979091316461563	1.2052050679351178	0.44486979079727845
ZNF624	0.1978873610496521	0.9656900600797829	0.44484532478438227
DNASE1	0.19778825342655182	1.8419454718914983	0.4447339183096611
NFIL3	0.1977737694978714	1.1327179630369062	0.4447176339860971
SREBF2-AS1	0.19777217507362366	2.240773147778493	0.44471584361279215
TMOD2	0.1977253407239914	1.485864602971351	0.4446631725483236
B4GALT1	0.19771817326545715	3.297513304999048	0.444655110631086
RASGRP3	0.1977149397134781	1.2122323791642755	0.4446514800416882
ZIK1	0.19764043390750885	0.9755270081461618	0.44456768894451093
RFX7	0.19758622348308563	1.5117083712555897	0.44450672057429574
HDGFL2	0.19758377969264984	1.6090024467629034	0.44450396318583396
RBAK	0.1975763738155365	1.5160919907449306	0.4444956433353284
FCER1A	0.19754360616207123	1.0364603700537334	0.44445878061765764
FBXO32	0.1975122094154358	2.9458211495958526	0.444423465110699
AVIL	0.19745533168315887	0.8877527949567956	0.44435945397548154
B3GAT2	0.19744141399860382	3.388145001912026	0.44434380651094285
PARP12	0.19743786752223969	2.467695215652729	0.4443398131185074
CNP	0.19738641381263733	2.1851883306813877	0.44428190436343384
LPAR6	0.1973358392715454	3.900629503973599	0.4442249903112616
ANO10	0.19718727469444275	1.1723612279156614	0.4440577404006834
SEMA4A	0.19717183709144592	0.8439627858984973	0.4440403593163903
NEDD4L	0.19716772437095642	0.5770626630191602	0.44403572710185385
ATF5	0.19715425372123718	1.7621598533743643	0.44402055710242294
KIAA0825	0.19714631140232086	0.7309216160427108	0.44401161406378
LIX1L-AS1	0.19713816046714783	0.9274099543405219	0.44400243123210675
UBE2S	0.19709226489067078	2.056461929361482	0.4439507469722461
TMEM106A	0.19708847999572754	1.31879045120601	0.4439464829727391
TP53BP1	0.19698099792003632	1.7530180058260074	0.44382540965978173
USP44	0.19675756990909576	1.334238430891914	0.4435736372867428
TMEM102	0.19670669734477997	1.244500886206426	0.44351628924388486
TMEM191C	0.19664213061332703	1.7710350502953218	0.44344349834252933
ZBTB20-AS2	0.1965721696615219	1.0784824898759067	0.44336459388829574
DHX58	0.19655247032642365	1.8626361861539527	0.44334238698957484
FAR2	0.19652430713176727	0.9938867319361003	0.44331062380668346
SCIMP	0.19642950594425201	1.1051264694138963	0.4432036796190315
EXPH5	0.19640280306339264	0.8010662892312382	0.44317356207172487
ANK3	0.1963810920715332	2.642534719573127	0.4431490683421174
SLC25A4	0.19637952744960785	1.5952568154682145	0.4431472969984906
GK5	0.19637827575206757	1.0281159227492709	0.44314588609726774
C1RL-AS1	0.19634319841861725	0.9682083232649441	0.4431063049074681
PHF23	0.19630861282348633	1.5687170438611189	0.4430672706485554
TMEM184B	0.19629289209842682	1.5364392587051539	0.44304953505868716
GCC1	0.19628684222698212	1.3196822079433792	0.4430427168790223
BCL9	0.19625990092754364	1.4464397642804288	0.4430123008022025
CEP128	0.1961890459060669	1.2824149701558767	0.4429323340054899
WDR73	0.19618238508701324	2.632455550847839	0.4429248117913922
PAN3	0.19613902270793915	3.288308004309848	0.4428758514781224
ARHGAP21	0.1961328536272049	1.1212020316571567	0.44286888701763893
MYO15B	0.19610656797885895	1.437090567131152	0.44283921670940585
RRP12	0.19601690769195557	1.1746543321572958	0.44273796513127595
PIGM	0.19591906666755676	1.4531385212337378	0.44262746218295396
LINC01281	0.19585518538951874	0.7599793234090696	0.4425552886231346
ZNF879	0.19585135579109192	0.91670139173895	0.4425509620154323
SLC43A2	0.19580641388893127	1.4569506616656351	0.44250017992713053
ABCG1	0.1957404762506485	1.726982132000028	0.4424256681529056
TTC16	0.19568349421024323	1.016913395846027	0.44236126521508673
CTNNAL1	0.19568294286727905	0.7652264291641813	0.44236064203345743
PCAT1	0.1956622153520584	0.909145191882762	0.4423372201013948
MEOX1	0.1955452263355255	0.7246091914473822	0.4422049512390095
CTC1	0.19553923606872559	1.6252398810624162	0.44219818379799525
ISM1	0.19551938772201538	0.7933071999600108	0.4421757430094504
PXYLP1	0.19550082087516785	1.3090186320045443	0.44215474063501614
ZNF253	0.19548912346363068	1.3722438455998212	0.44214152039224386
KLRD1	0.19548091292381287	2.1049714716458228	0.44213224064503187
EPHA1-AS1	0.19544483721256256	2.727627171867195	0.4420914393524536
DMWD	0.19540026783943176	0.9240143508061596	0.4420410237780714
MIR222HG	0.1953778713941574	0.9031400883220622	0.44201568448569145
NRIP1	0.19534552097320557	2.25372851717061	0.44197909314947936
DDX51	0.19533219933509827	1.4291031769409033	0.441964030793631
NBEA	0.19520381093025208	0.7070341332890522	0.44181875350974287
MCTP2	0.1951412558555603	1.316915905224409	0.441747958049832
SERPINB9P1	0.19509470462799072	0.9119632905242087	0.4416952628881345
KLF11	0.19499732553958893	1.6076535961637095	0.4415850100923195
IFI35	0.19498983025550842	3.2863881871161333	0.4415765209766973
CFAP44	0.19497253000736237	1.0033574840803257	0.4415569309176162
TMEM170B	0.194971963763237	1.072359801138041	0.4415562967342137
DNAJC27-AS1	0.194926455616951	1.1454414504926322	0.44150476146018636
FAM13A-AS1	0.19492369890213013	1.2232795872679159	0.44150163439849294
HPGDS	0.19483357667922974	0.3876414376371665	0.44139956077279585
GATA3-AS1	0.19481466710567474	0.4530387263302602	0.4413781469874463
POU2AF1	0.19481095671653748	0.7131186584403232	0.441373944395596
FBXL22	0.19479572772979736	1.03050479235777	0.44135668615806567
PLXDC1	0.19469448924064636	1.661234806552244	0.4412419852526801
CHN2	0.19458390772342682	1.0012028606687011	0.44111665951362466
IVD	0.1945372372865677	2.149525128561875	0.44106374965505374
SERPINF1	0.19444574415683746	0.8215077414366477	0.44096001828562004
PDZK1IP1	0.19443102180957794	0.9036200063096153	0.440943336445747
NOMO3	0.19436244666576385	0.9856198626459787	0.4408655642949598
RHOXF1	0.1943056732416153	0.43331553144701596	0.44080117328537277
ZNF724	0.19430232048034668	0.772596824214833	0.44079736811898584
LIG4	0.1942562758922577	1.0545332258231794	0.4407451387093185
ZNF197	0.1942351758480072	1.2873993551365717	0.44072120409012766
SPAST	0.19420850276947021	1.9537031956559396	0.44069092965833234
ZBTB37	0.19418023526668549	1.966836687020415	0.4406588694139978
MYO5A	0.19415536522865295	1.9039290588477562	0.44063063857385126
ANXA3	0.19410566985607147	0.5151832855923879	0.4405742487967667
DPH1	0.19398023188114166	0.5954153156371865	0.44043187676454293
LRRC61	0.1937834471464157	1.1449771164934297	0.4402084146836469
PRKCE	0.19374169409275055	0.8069048024342891	0.44016098473889614
TICAM1	0.19369682669639587	1.4089781876039689	0.44011001418704737
A1BG-AS1	0.19368989765644073	1.114785480887497	0.44010214727447916
KIF21A	0.19362381100654602	1.8080363056668833	0.4400270642626807
CYB5D1	0.19360272586345673	0.8642577727635702	0.4400030902479115
CACHD1	0.19350211322307587	0.4589117231611091	0.43988874477856105
CRYZ	0.19349990785121918	1.9791712356709885	0.439886246879745
ZNF891	0.19349753856658936	1.21871801171723	0.43988354627226467
SLC27A1	0.19346454739570618	0.9872779481940799	0.4398460443722096
ZNF550	0.19343405961990356	1.5460768021157876	0.43981139082669685
RAD51D	0.19341687858104706	0.9634833351862385	0.4397918567011168
P2RY14	0.1933971643447876	0.6947504407315875	0.43976944130886597
ANKS1A	0.19338107109069824	0.9022222397085351	0.43975115218142
SCML1	0.1933269500732422	2.3350954893905085	0.4396896040236199
IFRD1	0.19328416883945465	3.525579138277134	0.43964094830125716
NRCAM	0.19321100413799286	0.42111546891630836	0.4395577326192498
DHX35	0.19320160150527954	1.378284881512324	0.43954703814269885
HCK	0.19320155680179596	1.587100535745365	0.4395469869879525
NPIPB15	0.19318920373916626	0.6453310141047298	0.4395329366355629
PLXNA4	0.19312945008277893	0.5512698318994822	0.4394649625923821
FBXO6	0.19308769702911377	1.8180392051108496	0.439417454698436
FAM200A	0.19303074479103088	0.9120681253315388	0.4393526508535945
STOM	0.19301316142082214	2.7230457647550153	0.43933262852520827
ZNF813	0.1928965002298355	0.8902535549868112	0.4391998393209846
LINC01970	0.1928260773420334	1.1593053134236755	0.4391196572147479
POP1	0.19276385009288788	0.99582740972782	0.43904880726235995
ZNF93	0.19267001748085022	0.9462877112330148	0.43894192684558997
TRIM46	0.19264595210552216	0.8253907330648196	0.43891451853496105
RUNX2	0.19264213740825653	2.57056856520788	0.43891017110674757
ZNF621	0.19258040189743042	1.0150685879005783	0.438839842734709
LDOC1	0.19258013367652893	1.4998393536070753	0.43883953905641676
ZMYM4	0.19254150986671448	2.303198845450449	0.438795514995976
PER2	0.1925106793642044	1.418152941940388	0.43876038778685955
PDIK1L	0.19248825311660767	1.2612142639370256	0.43873483289251763
LMOD3	0.192466601729393	1.8617000319491859	0.438710154494883
CLHC1	0.19242706894874573	1.0167556913191331	0.43866510306356704
UTP25	0.19237858057022095	1.8585903544078841	0.4386098286469857
FANCM	0.19235694408416748	1.3569607917376405	0.4385851642237173
SLC15A3	0.19232074916362762	0.8600658181755022	0.43854388882027207
TMEM176B	0.19229476153850555	1.5089172458283289	0.43851427349484534
NLE1	0.19227401912212372	1.3150951836072622	0.43849060817018354
EME2	0.19227385520935059	1.0321510796688527	0.43849043353255407
ZNF561	0.19224780797958374	1.704380316980954	0.4384607217220673
PLLP	0.19215427339076996	0.7387204830217179	0.4383540516558857
HKDC1	0.1921110898256302	0.8430458985525986	0.43830478368767845
IPO4	0.19210609793663025	1.2371080113553452	0.4382991045466168
SACS	0.19188469648361206	1.9937865348154558	0.43804645495174926
RBM26-AS1	0.19187457859516144	1.0236820233736001	0.438034913397408
MPIG6B	0.19186705350875854	1.1488597249162609	0.43802631276684423
CD302	0.19182375073432922	1.3833930421606335	0.43797689071288953
SPSB1	0.19178076088428497	0.8080708136161169	0.43792779927611414
CCNG2	0.19176094233989716	1.9555081026307468	0.43790517816486185
HS3ST3B1	0.19174742698669434	1.6145262714775128	0.43788974900888616
PLAUR	0.1917106658220291	2.163147473243918	0.43784775877933585
TTC7A	0.1916913092136383	1.7391560150745728	0.4378256546332956
C5AR1	0.19164186716079712	1.5592325163070269	0.43776919167475087
SPDYE3	0.19142930209636688	0.4891918720641812	0.43752633634738386
ZNF551	0.19140981137752533	1.3786779435429992	0.437504063992445
CADM1	0.19140830636024475	0.5974453580048349	0.43750235708453133
ADAM8	0.1913331300020218	2.691915722642365	0.4374164232472655
YEATS2	0.19132983684539795	1.425294365234302	0.43741267023386743
ATXN7L3B	0.1913263499736786	3.8296327115932187	0.4374086694941314
ZNF587B	0.19130153954029083	1.239160070131565	0.43738031032762337
POLR1A	0.19128748774528503	0.9938612611129366	0.43736425780687405
TENT5A	0.19120168685913086	2.254001265284659	0.43726615462896823
KLF8	0.19118110835552216	0.6203336127359291	0.4372426184172062
LINC00239	0.19117577373981476	1.1550312657123325	0.43723651346170483
PTGDR	0.19116798043251038	0.9170542257727334	0.4372276103261806
ZNF711	0.191158726811409	0.7419991176361325	0.4372170250707612
URGCP	0.19115005433559418	1.906027862166993	0.43720711487217
DDX60L	0.19110625982284546	2.8783342911365843	0.4371570264169867
PAXIP1-AS2	0.19110436737537384	1.6699328621228535	0.4371548628475197
TLR1	0.19109071791172028	1.5598236299565926	0.43713924268943366
CEP250	0.1910756677389145	1.4242197723909356	0.43712203022832935
NEDD4	0.19104550778865814	0.6251287973589368	0.43708752422475083
NUDT12	0.19101615250110626	0.8419519012001739	0.43705394681230547
ST6GALNAC2	0.190996915102005	0.8017470901724936	0.43703194390366057
FAM120B	0.19097404181957245	1.7464909619755216	0.43700577580918915
KANSL1L	0.190968856215477	0.7558174813844235	0.4369998381537972
ZNF528	0.1909647434949875	1.3893351785524595	0.4369951216405804
KIF16B	0.19094130396842957	1.750732520759334	0.43696830963086036
IRS2	0.19092389941215515	2.8437766645146514	0.4369483924697139
ZNF841	0.19090403616428375	0.9239333776678619	0.43692565591850974
SESN2	0.19090373814105988	1.0110713806988179	0.43692531724590644
TAFA2	0.19087938964366913	1.840392222121301	0.43689745484659687
AGTPBP1	0.19085091352462769	2.5670308208100185	0.43686487218670095
AP5S1	0.19082161784172058	1.486215784974482	0.4368313374001856
LARS2	0.19082044064998627	0.8959782559752921	0.43682999748702117
CENPP	0.190804585814476	0.7695855266518064	0.43681184884206553
MIR155HG	0.19080108404159546	1.2784788694189884	0.4368078260026716
FIGNL1	0.1907942295074463	1.4660047831663228	0.4367999958768068
CCDC146	0.19076400995254517	2.1260507243803177	0.43676539414310367
CLEC12A	0.19072160124778748	1.7505961991132903	0.4367168463990503
CCDC125	0.19069236516952515	1.429975166403014	0.4366833702656057
ANKRD37	0.19068390130996704	1.4487314630742274	0.4366736710683881
SCOC-AS1	0.1905745416879654	1.3684268291197517	0.43654844800578285
TOB1	0.19051603972911835	4.640004192732303	0.4364814361256665
ZNF440	0.19050417840480804	0.8959782539770521	0.4364678417148794
PLEKHG2	0.19046741724014282	1.016169185382653	0.4364257263460774
CXCL5	0.1904386281967163	0.5611472959376843	0.4363927515796284
BTRC	0.1904124915599823	1.4967520549836286	0.4363627989950463
PTGS2	0.19040687382221222	0.628414384135798	0.4363563573491358
USF1	0.19031812250614166	1.1602676602158966	0.43625465585988393
LTBR	0.19029739499092102	0.8931107889875142	0.4362308906023797
LOXL1-AS1	0.19027696549892426	1.3792534217638075	0.43620747866834864
SLC51A	0.19027079641819	0.7413049109594119	0.4362004144082894
ATP8A2	0.19022171199321747	0.9207808076193507	0.4361441368550757
GMPR	0.19021821022033691	0.8118987634378375	0.436140119055549
ZMYM6	0.1901949644088745	1.6780201813270306	0.436113470354077
TTC28	0.19019052386283875	0.8385676128996743	0.43610838397675145
ACVR1B	0.19015546143054962	0.9752389740669865	0.43606817595556147
PIM1	0.19015054404735565	4.449712235352089	0.4360625425161286
ACVR1C	0.19013777375221252	1.574796845515569	0.43604789659885596
TMED8	0.19011610746383667	1.7045160641615418	0.43602305833809857
TMEM30B	0.1900722086429596	1.1427394431441222	0.4359727229142616
JHY	0.19006890058517456	1.0579473288351549	0.43596891505207064
NUSAP1	0.19000717997550964	0.8622188568115234	0.43589812797417615
CENPF	0.1899814009666443	1.3421437564480807	0.43586855385208717
AK1	0.18997494876384735	1.7870685525552523	0.43586116329615937
TP53BP2	0.1899668276309967	2.0921651515467414	0.4358518451712098
LINC00920	0.18992622196674347	1.802343344323023	0.43580526308843887
CD226	0.18987753987312317	2.4189077245778052	0.43574940828194914
SLC35F5	0.18980348110198975	1.1219326770396982	0.4356644066925094
PLCXD1	0.1897725909948349	1.3255689356518887	0.43562895885454006
NDFIP2	0.18975768983364105	1.3297390323489104	0.4356118559741859
ITGB1	0.1897437423467636	5.090629213157741	0.4355958525810841
MLYCD	0.18971502780914307	1.2967173410329782	0.4355628875462134
SLFN11	0.18967783451080322	1.5191854706669219	0.4355201902215171
MIF	0.18941432237625122	5.314172203970138	0.4352175544704543
SLC25A25	0.18940573930740356	1.5554999009174406	0.43520769757449085
PTPRS	0.18939551711082458	0.601991296499625	0.435195944285398
HNRNPH1	0.18936826288700104	5.213628353286977	0.4351646391578643
RPP38-DT	0.1893620789051056	0.643482723512412	0.43515752758082077
NUP58	0.18933086097240448	2.399986380361506	0.43512166338730346
ZNF208	0.18914251029491425	0.7978899150059141	0.4349051680444996
ALPK1	0.18910907208919525	1.644066206111762	0.43486672610302196
PLCB1	0.18907611072063446	0.6670485718382729	0.4348288225533453
GGH	0.1890060007572174	0.8409242160703944	0.43474820458336444
KDM1B	0.1889709085226059	1.4718550150193475	0.434707840059753
MGST2	0.18893320858478546	1.9235555687169918	0.43466447067472674
GPAM	0.18890148401260376	0.8978459737995118	0.43462797986067964
ZNF500	0.18881693482398987	1.3998724563596805	0.43453070968668756
TUBA1C	0.18880264461040497	2.454488477030933	0.4345142571799198
TMEM140	0.18877889215946198	1.6573131075307328	0.4344869364453367
IRAK1BP1	0.18877029418945312	1.1034892037567965	0.434477036187341
ACAD9	0.18872389197349548	1.4117622528496374	0.4344236374803168
FAS	0.18868952989578247	2.5237278339963307	0.4343840886752944
RNF144A	0.18868416547775269	1.6692867416074906	0.4343778995886107
DHRS4	0.1886296421289444	2.310461378645623	0.43431513356809937
ZNF217	0.18860618770122528	2.532383944339679	0.4342881405333014
WDFY4	0.1885678619146347	0.557521810648085	0.434244006670092
SMAD5	0.1885150969028473	1.8172303503272178	0.43418325583313516
VPREB3	0.18851284682750702	1.0328784935547475	0.43418066153575563
PRRT3	0.18850593268871307	1.5713583740238029	0.43417269517872364
GPSM2	0.18847785890102386	1.2321392308021415	0.4341403622892401
USP13	0.18843679130077362	0.9953761103052746	0.4340930663781831
PPP4R1	0.18834459781646729	1.4678741501665664	0.43398686066112435
PATL2	0.1883411407470703	2.5468254039114004	0.43398287365060434
PLPP6	0.1883401870727539	1.2627486561450008	0.4339817848477075
NRROS	0.18831069767475128	1.5427481361961	0.4339477974158738
ZNF575	0.18827061355113983	0.8918455456636875	0.4339016151035053
SEMA6B	0.18825174868106842	0.7054876143334012	0.4338798756432897
FSIP2	0.18807905912399292	0.5634950733961274	0.4336808322087665
NAGPA	0.1880437433719635	2.3785699393557405	0.43364011295806654
CD244	0.18803443014621735	0.9578127657773394	0.4336293662075404
KDM4A	0.18802772462368011	1.3271237512429555	0.43362163944308485
ZNF496	0.18796683847904205	0.9149330343437377	0.4335514289950816
ALG10	0.1879616379737854	1.0144346187397895	0.4335454228089837
INSR	0.18793316185474396	0.7323055573921095	0.43351258080434146
INTS13	0.18789269030094147	2.097869301664418	0.4334658967642503
ZFYVE1	0.18780411779880524	0.9680809803392695	0.4333637205049672
RRP36	0.1877755969762802	1.705640882367832	0.4333308119046935
LINC01409	0.18773549795150757	0.8300444660743991	0.43328454700361657
NAA60	0.18771682679653168	1.3426430311011173	0.43326299410367436
SAV1	0.1876852661371231	1.3546550423477801	0.4332265782637245
SH3YL1	0.18766088783740997	4.177144201322534	0.43319844208128977
B3GALNT2	0.18763458728790283	1.026515585195516	0.43316808882316366
B4GALT5	0.1875908225774765	1.3058924661285576	0.4331175647163815
LYG2	0.18759070336818695	0.8633877650988057	0.4331174263170406
KLRK1	0.1875845491886139	0.5204019923319761	0.4331103187853709
CNKSR2	0.18753957748413086	1.198541573066821	0.4330583924373075
ZFYVE9	0.18751592934131622	0.7911805686366056	0.43303110025906055
HLA-DOB	0.18750904500484467	0.8640968212108503	0.43302314486774174
BTG3	0.18745948374271393	3.1651114567943	0.4329659147794654
FADS1	0.18742433190345764	0.7426083055949303	0.4329253141266855
NUGGC	0.1874043196439743	0.5389173711967651	0.4329022129460378
EPHA4	0.18740372359752655	1.6939767923391642	0.43290151365384244
KATNAL1	0.1873878687620163	1.1460223211639229	0.43288320134200464
ANKEF1	0.1873338371515274	0.7467477334756047	0.4328207959839723
DIABLO	0.18732620775699615	1.5843836554393915	0.4328119816225644
GRK3	0.18730731308460236	1.2489911555330415	0.4327901537855421
TIMM23B-AGAP6	0.18728651106357574	0.5340459792093298	0.43276610827877804
ZNF468	0.1872808337211609	1.1581649296128431	0.43275956023271983
HK3	0.18723009526729584	0.7271845545120166	0.4327009345888462
LILRB1	0.18721526861190796	0.8497897613208413	0.43268379608468266
ZNF776	0.1872134655714035	1.27819053000874	0.4326817158050255
RBM11	0.18716982007026672	1.2280525431550782	0.4326312802121526
PPRC1	0.1871684193611145	1.2173197883755769	0.432629662221769
ICAM1	0.1871662735939026	1.2193395212235578	0.43262717834505066
SRD5A3	0.18711987137794495	1.5448860690511506	0.4325735517639519
PDZD4	0.18706420063972473	0.967444330682243	0.43250918565176616
SWAP70	0.1870294064283371	1.52581609345944	0.43246897235933734
ABCD2	0.18701058626174927	1.9463084289854058	0.43244720684231247
KLF3-AS1	0.18698172271251678	0.8134559990688303	0.43241382819465113
KPNA2	0.18696393072605133	2.3147076149096435	0.4323932526746881
KYNU	0.18696141242980957	0.8707118292421216	0.43239034915209945
HLA-DOA	0.1869511604309082	0.7664007531386225	0.4323784899082243
SNAI1	0.18693648278713226	0.3814044541097692	0.4323615248780931
GATC	0.18685390055179596	1.194023488810236	0.4322660000326798
GNG11	0.1868312507867813	3.1726952430388935	0.4322398090371551
PTPN11	0.1868293136358261	2.6630996488520013	0.43223757244869154
RNF212	0.18681906163692474	1.0746670524621833	0.43222571524046494
LINC02384	0.18677468597888947	0.9751986856661538	0.43217437251053575
FOCAD	0.18675245344638824	1.15000654271736	0.43214864671970044
KIAA1958	0.18674002587795258	0.741460714532041	0.4321342659313123
EEF1AKMT3	0.18657897412776947	0.7018947078921329	0.4319478860719937
NCF4	0.18654823303222656	2.3809890500430404	0.431912302721672
SLC5A6	0.18653395771980286	1.8011430572732654	0.43189576805812946
LILRA1	0.18651962280273438	0.8031722037728262	0.43187918337346104
ZNF347	0.18648752570152283	0.7918438955399268	0.43184200746520146
FTCDNL1	0.18647432327270508	0.6490696802221495	0.4318267316988428
BCL6	0.18646977841854095	1.4278784605506736	0.4318214648928611
GALNT7	0.18633733689785004	1.8438481709052776	0.4316680851843301
TLE1	0.18630146980285645	0.9259529290185577	0.4316265371009051
SPECC1	0.18628884851932526	1.493601425625812	0.43161192129139353
VPS13C	0.18624091148376465	4.007491668065389	0.43155637699552785
MMEL1	0.18619440495967865	0.6755127899948208	0.43150249039813804
NUP205	0.18617868423461914	1.5620299071872827	0.4314842738502862
ARHGEF7	0.18617580831050873	1.8121535725520488	0.4314809492864025
SLC35C1	0.1861712485551834	1.377225520967067	0.43147566635342677
ZFP82	0.18615292012691498	1.2499462223372697	0.43145442648934307
CSF3R	0.18610452115535736	2.0478992980558752	0.4313983337347983
XYLT2	0.18610072135925293	1.4217181709305993	0.4313939348183758
LINC00954	0.18609952926635742	2.2113138816365794	0.4313925493142068
NRF1	0.1860342025756836	1.4474931962188633	0.4313168305077012
CD160	0.1860312819480896	0.8041027202003304	0.43131343403365635
GOLGA8A	0.18594926595687866	2.5701804195327322	0.4312183421889431
ZNF782	0.1859012097120285	0.8119583349118288	0.43116261896688346
KIF1B	0.18581834435462952	1.433847180956625	0.4310665241190338
CCDC7	0.18581527471542358	2.1164326761417462	0.43106295577219167
ANKS1B	0.18575255572795868	0.6284583224076421	0.43099020605955585
RNF123	0.18569840490818024	1.522201534432013	0.4309273779080343
PLEKHO2	0.18566003441810608	1.0413624133300965	0.43088285269604293
CCDC157	0.18564775586128235	0.7509652208893692	0.4308686101483278
FCHSD2	0.1856416016817093	1.8520554030078582	0.43086146946360604
PUS7	0.1856251209974289	1.1069466009222229	0.4308423429109059
