feature_id	source_population_variance_log1p_cpm	source_mean_log1p_cpm	source_scale_log1p_cpm
MCF2L2	0.20620927214622498	1.6072920583761656	0.4541027187514869
PARP12	0.20605498552322388	3.000681867966285	0.45393279729242114
LIMD1-AS1	0.2059846818447113	0.9894866278538337	0.45385534974074343
PPP2R2B	0.2059713453054428	1.2360327943013265	0.45384065392650597
DTX3L	0.20556895434856415	3.451406249633202	0.45339712204819493
TSPAN2	0.20534658432006836	2.031523264371432	0.4531518266800207
SLC39A4	0.20520727336406708	2.2891317273561773	0.45299809847572264
WDR86	0.2051490843296051	1.2303028679811037	0.45293386615376713
DTHD1	0.20512165129184723	0.6830373400679002	0.4529035760213881
LAP3	0.20476128160953522	3.4850597931788516	0.4525055532700027
ASB2	0.2045205533504486	0.6938876681602918	0.4522394850932629
MIDN	0.20434194803237915	3.2654931178459754	0.45204198169143234
TNFRSF11A	0.2041846364736557	0.5754540751759822	0.4518679464884788
LPAR6	0.20379947125911713	3.728428611388573	0.4514415558174738
YWHAH	0.2034258246421814	3.684388334934528	0.4510275267088062
CLIC1	0.20313847064971924	5.248540584857647	0.45070884940638556
PLBD1	0.20303860306739807	0.36619579777694666	0.4505980522454454
CDKN2B-AS1	0.2027249038219452	1.0665192284549658	0.4502498286423238
MT-ND1	0.20261752605438232	7.576538232656626	0.4501305610575829
MED18	0.20236770808696747	1.5700079982097332	0.44985297698203364
TBXAS1	0.20232528448104858	1.894833674797645	0.4498058343639621
ADGRE2	0.20225971937179565	0.7560914903879166	0.4497329484173109
IER2	0.2017388492822647	5.692941463910616	0.4491534883324745
IER5L	0.20127646625041962	1.2528765453742101	0.44863845894461274
CASC19	0.2012663185596466	0.9496691364508408	0.44862714115275126
ACTN4	0.201018825173378	3.624022153707651	0.4483512370623593
PELI1	0.20089668035507202	3.1375345175082865	0.44821498947594873
NFKB2	0.2007666528224945	3.286236359522893	0.44806992781534494
VAV3	0.20074379444122314	2.15332123866448	0.44804441201301876
FSBP	0.20072753727436066	1.3865580329528222	0.44802627463196015
C7orf25	0.20028896629810333	1.173923970415042	0.44753655897695466
CPPED1	0.20002718269824982	1.7796928103153522	0.44724398109664426
PIM3	0.19976887106895447	3.755198047711299	0.44695510387796544
HPGD	0.19936366379261017	2.558993568787208	0.4465015801369288
CEBPA	0.19923752546310425	0.7726202618617278	0.44636031207691046
LINC00299	0.1992218941450119	0.9496828019618988	0.44634280568100093
ZNF410	0.19912363588809967	2.6184500868503866	0.44623271702044465
IGF1R	0.19911038875579834	2.805216138179486	0.4462178667924907
TRIM22	0.1982949823141098	4.495200542303232	0.4453032454951594
HSPA1B	0.19774626195430756	1.3765077269994295	0.4446867049136058
RNASE6	0.19747880101203918	1.0448796863739307	0.44438586861097973
ZNF286A	0.1974552571773529	2.2473523433391867	0.44435937348254606
NIBAN2	0.19739925861358643	0.7352241140145522	0.44429637078299533
HCG25	0.19732670485973358	1.5247300679867084	0.44421470140814845
SLAMF7	0.1969316154718399	0.7513751585323077	0.4437697779940291
TMEM140	0.19688285887241364	1.8190092673668494	0.4437148435019551
PSD3	0.19672594964504242	0.6659853131725237	0.4435379899354193
STIMATE	0.19663554430007935	1.8409872261377482	0.4434360617715351
NFKBID	0.196242094039917	2.171124655466813	0.44299219962992314
TOX2	0.19602219760417938	1.3825883750732129	0.4427439466998766
GNG4	0.1958315074443817	0.25707876259604323	0.4425285411551848
ZNF23	0.1957305371761322	1.5630406485154078	0.44241444333009533
MAFF	0.1953611671924591	1.7108793189892402	0.4419967888947152
LAT2	0.1953464150428772	0.9096470108399024	0.4419801121735483
SLC2A14	0.19532178342342377	0.2602615884075371	0.44195223359361513
SNAI3	0.1951536238193512	1.981299414084508	0.4417619573036446
UNC93B1	0.19508309662342072	2.2063648333916297	0.44168212004358115
GAS2	0.1948453038930893	1.1026696941027274	0.4414128507180858
GOLGA8A	0.19471177458763123	3.2450390870754537	0.4412615697612752
DDX60L	0.19450579583644867	3.4807169254009542	0.4410281183128581
HBEGF	0.1942927986383438	0.9191710238273327	0.44078657141114735
CHEK1	0.1942243129014969	1.3231251354400928	0.440708879330832
GRN	0.19402849674224854	2.606908229681162	0.4404866525927912
TRPM2	0.19396691024303436	0.5497096152259753	0.440416748929711
CD200R1	0.19390812516212463	2.2216912783109226	0.440350010325386
RGS2	0.19388844072818756	2.8479338930203366	0.4403276570779939
STAP1	0.1937589943408966	1.4076314178796916	0.44018063255290585
ZNF66	0.19374245405197144	2.1785789407216587	0.4401618445067929
ZNF385A	0.19368420541286469	0.42276305647996754	0.4400956831716281
CPT1B	0.19357822835445404	1.0957738619584303	0.43997525252895664
RAD51	0.19301928579807281	0.5656744221655222	0.4393396009975103
BUB1	0.1925063282251358	0.7394762302820499	0.4387554234310318
APOBEC3G	0.1922968626022339	3.56775687291072	0.43851665745947577
LY86-AS1	0.1920737475156784	0.5205791807518556	0.4382621912136605
IRF5	0.19202369451522827	0.9531433375982138	0.4382050781330424
STARD4-AS1	0.19199615716934204	1.2727703062387614	0.43817366166995664
TOMM5	0.19193142652511597	4.320298772591811	0.43809978219686724
DUSP10	0.19169624149799347	2.005667645197648	0.43783130113525964
PTGER4	0.19163520634174347	3.717523318070632	0.4377615939361662
ESR2	0.19146612286567688	1.618952744282209	0.43756842148241565
CENPM	0.19131557643413544	2.1581511543347287	0.43739636762658296
CNTLN	0.19124111533164978	0.8434887465376121	0.43731122806366896
INF2	0.19118094444274902	2.382194656592149	0.4372424260065729
KANK1	0.19111447036266327	1.650348968230761	0.43716640897971
ZDBF2	0.19109240174293518	2.8268457513589125	0.43714116298486244
S1PR5	0.19104818999767303	0.49569985478256756	0.4370905963205234
HAVCR2	0.19091644883155823	1.063282705270327	0.43693986429764803
CHKB	0.19073183834552765	3.1564768185982337	0.4367285662563803
SERPINF1	0.19067949056625366	0.763606907083438	0.4366686330121772
CDA	0.19045275449752808	0.21616753989544052	0.4364089248443378
SIGLEC10	0.18977314233779907	0.4124945935148459	0.4356295980998798
JAKMIP2	0.1896626353263855	1.627248193208988	0.43550273634061154
EDRF1-DT	0.18908095359802246	0.9444598303391383	0.43483439371043014
SLAMF1	0.18888920545578003	3.063660896741427	0.43461385522099066
PREX1	0.18804512917995453	3.590301137704116	0.4336417031374332
CD33	0.18786998093128204	0.46061342037641084	0.43343971591400243
LINC01948	0.18778030574321747	0.9186577880038664	0.43333624382016817
KLF9	0.18772505223751068	3.8998563839839053	0.4332724850162771
MATK	0.18752029538154602	2.414121490258437	0.4330361331346058
PLA2G4C	0.18741735816001892	0.5081041243213874	0.432917261290202
FANCL	0.18684022128582	0.9568160084577707	0.43225018082233696
FGFR1	0.18657633662223816	1.4958894802973821	0.4319448371989486
NUF2	0.1863347291946411	0.9290286222329507	0.43166505924269927
SLC35F3	0.18631866574287415	0.5472652730173789	0.4316464632386943
CIITA	0.18631203472614288	0.9053576496931223	0.4316387806102158
MT1F	0.18619127571582794	2.8908770176080556	0.4314988728591057
BCL2L15	0.18612085282802582	0.9859146338242751	0.4314172620964094
LINC00426	0.18607905507087708	2.4614817591813893	0.43136881643275754
LILRA1	0.18590614199638367	0.24413504200772598	0.43116833965950385
MBOAT1	0.18576815724372864	2.0513637432685266	0.43100829903188465
DHX58	0.18560881912708282	2.2816512172038736	0.4308234144870491
NR4A3	0.18517085909843445	0.6226027407325231	0.4303148406184225
PGGHG	0.18471510708332062	3.436550892316378	0.4297849564385709
SEMA4A	0.18468722701072693	0.48616327732228315	0.42975252123087593
SDK2	0.1840900182723999	0.8255395591259003	0.4290571248975398
LDLR	0.18408751487731934	1.9133634796509376	0.4290542012250758
CCDC122	0.18395639955997467	1.0917265965388372	0.42890139475466216
COL5A3	0.1838691532611847	0.8501584091438696	0.42879966182524637
SAP30	0.1837027668952942	2.3382134345861583	0.4286056094168145
MTHFD2	0.1836266964673996	2.588145558650677	0.4285168642232009
RELL1	0.1836160272359848	2.13497577722256	0.42850440460192407
ARL17A	0.1834709197282791	2.7457694640526404	0.42833504842505005
JUND	0.18329215049743652	6.410543900269729	0.42812631813008956
CD82	0.18325844407081604	3.5057775515776415	0.42808695873907454
CHST7	0.1832570880651474	2.0734872909692617	0.42808537750983383
C19orf38	0.18297094106674194	0.8593475199662722	0.427751030201693
TROAP	0.18296916782855988	0.49896119706905806	0.4277489608593489
CDCA7	0.1825663149356842	1.8528150870249822	0.4272778003562618
TENM1	0.18248307704925537	1.9702755946379442	0.42718037435685396
SYTL2	0.18214303255081177	2.4520694475907545	0.42678218157070763
SIGLEC1	0.18208761513233185	0.12809931941760275	0.4267172479392566
F2R	0.18200811743736267	1.2113640698102803	0.4266240968399637
BTG3	0.18197467923164368	3.2101513972649207	0.4265848990392819
ZNF737	0.18196871876716614	2.6503917895830593	0.4265779106799611
HLA-DMA	0.1819363832473755	2.5345341013028073	0.4265400128032327
NDUFA13	0.18162256479263306	5.368736560528095	0.42617199298964065
SLC11A1	0.1815805733203888	1.3204742899307838	0.4261227271463627
ARSD	0.18105800449848175	0.8596215099096298	0.4255091148727098
PRAM1	0.18097534775733948	0.5813032262600385	0.4254119723015101
LINC02580	0.18090051412582397	1.0159882983336082	0.42532401098544553
ADAM12	0.18086087703704834	0.9983315238585839	0.4252774042515036
TNFRSF1B	0.18071700632572174	3.8374500641456017	0.4251082284064698
FXYD1	0.18071042001247406	2.6276333102813134	0.42510047951841295
BRCA1	0.180537149310112	1.278872787952423	0.42489663706621317
PIK3R3	0.18033912777900696	0.7807956555714974	0.4246635386785074
SYNE2	0.1800546944141388	5.234485589540922	0.4243285271889073
PAQR8	0.18000076711177826	2.1145939253843746	0.424264968700756
BCL6	0.1799161732196808	1.230015481893833	0.4241652715205321
CHPT1	0.17986030876636505	2.495091763826517	0.42409941169182075
GMNN	0.17960695922374725	1.841009190449348	0.4238006159463059
CD8A	0.17960193753242493	0.601133175767385	0.42379468036716306
A2M	0.1795525699853897	1.022413017658087	0.4237364419300388
CD1C	0.179245263338089	0.3404197961880037	0.4233736726899528
SPECC1L	0.1792314350605011	2.6911795185162473	0.42335733915680285
DLEU2L	0.17896777391433716	0.8928693785117223	0.4230458214188342
IQCN	0.17894247174263	0.9945337141935642	0.42301591946069284
BTK	0.17844060063362122	0.32175779822640693	0.42242230183829393
CPT1A	0.17830078303813934	2.6423433285493116	0.4222567651260372
IL7	0.17806421220302582	0.6727537335111544	0.4219765619072717
WNT10A	0.17801350355148315	1.4637041023144355	0.42191646460841875
TRANK1	0.17793196439743042	3.333099071796124	0.42181982249447886
GNAI1	0.17789943516254425	1.1293687052451646	0.4217812591407368
IFITM1	0.17751218378543854	4.966833408062275	0.4213219419612388
TRDMT1	0.17744262516498566	3.0387440553078284	0.4212393971572563
MUC1	0.1770719736814499	0.8541050215180104	0.420799213961548
RBAKDN	0.17679575085639954	0.6886544571473048	0.4204708626147475
UBE2L6	0.17647230625152588	4.090559445894682	0.42008606844729934
SUSD4	0.17629072070121765	2.063284016572512	0.4198698840660978
CD300LF	0.17625603079795837	0.22822573086103567	0.41982856475598185
MT-ND3	0.17624922096729279	8.23468017578125	0.4198204592932388
EDARADD	0.1758011281490326	0.7958725106257659	0.419286454190907
ST8SIA1	0.17514094710350037	2.2389028255756083	0.4184984439275061
KDM6B	0.17511411011219025	3.2792719510885386	0.4184663719639236
PLAUR	0.17506030201911926	1.034694444674712	0.4184020831999339
PLXDC2	0.17503279447555542	0.2766725856882448	0.41836920323256127
KIFC1	0.17489585280418396	0.5015603475845777	0.418205522693322
VMP1	0.17467458546161652	4.260173137371357	0.41794088953559605
ELF3-AS1	0.17453840374946594	0.9542995490706884	0.41777794259105616
CAPN2	0.1745002120733261	4.127637569720928	0.4177322295548236
PPIAL4G	0.17439109086990356	1.4293582095549657	0.4176015992416665
LOH12CR2	0.17433851957321167	1.2908396147764647	0.4175386491180014
ZNF257	0.17425347864627838	1.2209558211840117	0.41743679352417
RIPK2	0.17399966716766357	2.528268438119155	0.4171326754672363
CXCL8	0.17389698326587677	0.20420337196152943	0.41700956484198703
RASGEF1A	0.17383909225463867	0.8842122422961088	0.4169401601614283
BCL11B	0.17383204400539398	6.072424723551824	0.4169317090319523
BMERB1	0.17383068799972534	0.681417546593226	0.4169300795497875
RGS18	0.17380210757255554	0.721295235821834	0.41689580606271015
ZNF584	0.1737087070941925	1.9834360572007985	0.4167837605187739
KLF11	0.17290616035461426	1.8422769262240484	0.41581987050062963
TAFA1	0.1728605180978775	0.6766583495415174	0.41576498686475144
CHST12	0.17260399460792542	3.229571140729464	0.4154563756691065
E2F8	0.17234991490840912	0.23363498254464224	0.4151504814987593
ARHGEF35	0.172214075922966	1.4218500462862163	0.41498684387972856
TTN	0.17219747602939606	3.432609567275414	0.4149668384564209
C1QB	0.17198801040649414	0.15280245359127337	0.4147143663777046
GGT1	0.1719752848148346	0.2388662897910063	0.41469902561453403
KATNAL1	0.17195183038711548	1.6101104479569655	0.4146707450076868
ZNF365	0.1716378778219223	1.0339120145027454	0.41429201590866477
LINC02422	0.17146532237529755	0.9128719978750899	0.4140837149449321
OCLN	0.1713416427373886	1.489502659210792	0.41393434511842203
ABI3	0.1712607890367508	2.0234871185742893	0.41383666580111056
LDHC	0.17123059928417206	0.32186450289848906	0.4138001885107093
MAP3K14-AS1	0.17118114233016968	1.836997389793396	0.4137404257167341
EIF4A1	0.1710401028394699	5.561853188734788	0.4135699528287816
CFL2	0.17102321982383728	2.628976207513076	0.4135495303057661
BATF	0.17100559175014496	3.1271436856343198	0.41352821670820494
IFRD1	0.17096714675426483	3.817896760427035	0.41348174474837446
CTSZ	0.17069116234779358	2.965991396170396	0.41314786902252715
G0S2	0.1706860363483429	0.5826785593078687	0.4131416696679804
SERPINB6	0.17067235708236694	3.3732902728594265	0.4131251171279113
FIRRE	0.1703587770462036	1.3657679649499745	0.41274540793135855
IRAK3	0.17025291919708252	0.5130069298812976	0.41261716052152303
CDC45	0.1702093780040741	0.3749612079790005	0.41256439365599457
CABP4	0.1701260358095169	1.4750663764201677	0.4124633820779845
IL17RB	0.1701120138168335	0.4736841183442336	0.4124463744148715
TRIM21	0.17003333568572998	2.343354243498582	0.41235098706487217
LETM2	0.16994157433509827	1.5742172919786894	0.4122397137614122
ADAM23	0.1699148565530777	1.0781438591388555	0.4122072913267819
TGFBR3	0.16986703872680664	2.1816432017546434	0.4121492937008953
LY75	0.16954942047595978	3.315240117219778	0.41176378363473026
ADAMTS6	0.16946890950202942	1.8941743740668664	0.411666014911914
CTLA4	0.16933868825435638	2.5822141674848704	0.41150782305485256
LINC00987	0.16931796073913574	1.3039078643688788	0.4114826443061832
HOXB4	0.16922907531261444	1.686580900962536	0.4113746119018679
MAP1A	0.16916261613368988	1.033980136880508	0.4112938355804106
RGPD5	0.16910956799983978	2.47115637247379	0.4112293363733122
DBNDD1	0.1690797209739685	0.6716208377709756	0.41119305151611346
MDP1	0.1690380722284317	2.675946905062749	0.4111424078014299
SAMD9	0.16851940751075745	4.3143964272279005	0.4105111543049988
PADI4	0.16844883561134338	1.3647301368988478	0.4104251887893354
JPT1	0.16834890842437744	4.193644037613502	0.41030343182417917
APOBEC3C	0.16819164156913757	3.388818566615765	0.4101117341881602
C12orf75	0.16812576353549957	3.8886809257360606	0.41003142343717847
STMN1	0.1679551750421524	3.9284126391777625	0.4098233511536376
COL9A2	0.16769567131996155	0.796689493724933	0.4095066209407706
NFKBIZ	0.1672755628824234	4.780799590624296	0.4089933484244978
SRXN1	0.16721534729003906	0.6672579174001629	0.40891972431012147
KIF21A	0.16702969372272491	2.254739440404452	0.4086926560975637
MT-ND6	0.1669590324163437	4.073880534905654	0.40860621104113337
DENND3	0.16693949699401855	1.3932889493612142	0.40858230532582146
RAD51AP1	0.16692626476287842	0.7281768528314737	0.408566103498771
SMAD5	0.16691583395004272	2.1712795862784753	0.4085533354489433
IGFBP4	0.16679060459136963	1.063941710270368	0.4084000595779474
KRT2	0.16670504212379456	1.0514725091365666	0.4082952820155472
OTUD7A	0.16656139492988586	1.6610551751576936	0.40811934458505517
EDAR	0.16636431217193604	1.310341660793011	0.4078778100152984
TESC	0.1663496047258377	1.6302801141372094	0.4078597921976576
ZWINT	0.1663038283586502	1.42260965017172	0.40780365652176986
DDX43	0.16572929918766022	0.7172807647058597	0.4070986400899603
BST2	0.16566893458366394	4.6930317511925335	0.4070244963909272
PLXNA4	0.16559568047523499	0.780249478152165	0.4069344996867368
RHOBTB3	0.1654023379087448	1.0310655259169066	0.40669686746556066
SH2D2A	0.1653740257024765	2.7808227905860314	0.4066620487479504
OSCAR	0.16499711573123932	0.30952419111361873	0.4061983681782585
PLK2	0.16497451066970825	1.069722023147803	0.4061705471734842
NR2F6	0.16492559015750885	1.6922152294562414	0.40611030965799944
KIF2C	0.16489607095718384	0.4126657430942242	0.4060739811123837
ARHGEF12	0.16470400989055634	1.5228455318854406	0.4058374213052845
CCR1	0.16469600796699524	0.2569917978074115	0.40582756362288613
C1GALT1C1	0.16453669965267181	2.6005720037680407	0.4056312329691987
GPRIN3	0.16450098156929016	3.8624484080534716	0.40558721276436305
ADAP2	0.16438747942447662	0.27958334796130657	0.40544725367794554
TMEM204	0.16435757279396057	3.581911224585313	0.4054103795778669
PWP2	0.1640501618385315	0.6063730004243553	0.40503106496837077
RASSF4	0.16402800381183624	0.42316272396307725	0.405003702956937
STX18-AS1	0.16390684247016907	1.7399566586201007	0.4048540941605042
KIF23	0.16389453411102295	0.338764746601765	0.40483889397605205
SLFN5	0.16380548477172852	5.092310245220478	0.4047289063412575
RGS9	0.16376443207263947	0.7142746660571831	0.4046781875781793
DDIT3	0.16340185701847076	2.7695937798573422	0.4042299493039894
ARHGEF5	0.16309280693531036	1.4706346759429345	0.4038474958229936
KLHDC7B	0.16302436590194702	1.908654047892644	0.40376275950792345
DGKH	0.16299346089363098	2.9518857460755568	0.40372447774221787
LHFPL5	0.16284571588039398	0.9474682236233583	0.4035414713989861
CCDC68	0.1627093404531479	0.23321009026123926	0.4033724514788685
TPM2	0.1626194566488266	1.5298508543234606	0.40326102898664623
NOD2	0.1625068336725235	1.008258588038958	0.4031213687497783
FBXO5	0.16246671974658966	1.7017609156095064	0.40307160493277167
TOB1	0.1624576598405838	4.577262979287368	0.4030603609466047
SLC14A1	0.1624573916196823	1.566689791587683	0.4030600267064091
CACHD1	0.16231267154216766	1.211993667941827	0.40288046508388564
RASA4	0.16228491067886353	2.633823912877303	0.4028460126988255
TMEM9B-AS1	0.16223841905593872	1.5625965824493995	0.402788296360067
ARL4A	0.16216132044792175	3.647964303310101	0.40269259553387443
PRDX3	0.16193728148937225	3.1785070345951962	0.402414308107885
MIR181A1HG	0.1619214564561844	2.238012263408074	0.40239466035915233
CALML4	0.16188447177410126	1.0365299811730018	0.4023486987497556
PDE4D	0.16181786358356476	3.5866296658149133	0.40226590401686474
CDK2AP2	0.16179262101650238	3.7922436457413893	0.40223453109672047
SAMD3	0.16172675788402557	3.9263202868975124	0.40215265896000923
ARL4D	0.16157054901123047	1.1120727623884494	0.40195839774375575
CDC6	0.1613161712884903	0.4505394542446503	0.40164184373981265
NFKBIE	0.16100986301898956	1.546453072474553	0.4012603399883444
EEPD1	0.16084447503089905	2.3776016510449924	0.40105419717121915
CDCA7L	0.16075555980205536	2.759526958832374	0.40094334002265397
IFI16	0.16057026386260986	4.761146417030921	0.40071219954474446
ZC3H12D	0.16055840253829956	3.110200230891888	0.4006974044177693
GAPT	0.1604374796152115	0.3413565633818507	0.4005464727118023
ST6GALNAC1	0.16042374074459076	1.907540472654196	0.4005293270958544
LILRA2	0.16009275615215302	0.3089902517743982	0.40011592844358584
MELK	0.1600809544324875	0.3212485433054658	0.4001011812981012
RAB11FIP1	0.15994735062122345	3.533845250423138	0.3999341765565753
SMAD1	0.15988795459270477	0.7784470463028321	0.3998599246357558
FGD2	0.15981508791446686	0.4651698719423551	0.399768796835029
SLFN13	0.15975521504878998	2.4474075069794288	0.3996939055277568
TSPAN18	0.15937000513076782	2.8283419471520643	0.3992117230307009
MYO6	0.15933667123317719	0.9630615034928689	0.3991699825811429
FADS2	0.1592441350221634	0.38919469241339427	0.3990540419221929
TXNDC17	0.1590346097946167	3.4485874817921567	0.398791429944743
PCNA	0.159011572599411	2.9846430466725278	0.3987625574864576
LINC01465	0.1590106189250946	1.152964541545281	0.398761358861777
GIMAP8	0.15897634625434875	2.8841832830355716	0.39871837988135994
GNG8	0.15857158601284027	1.0190741265049348	0.3982104743982087
KRT73	0.1583731323480606	0.7938420915832887	0.3979612222974348
CDCA5	0.15803661942481995	0.37798105953977656	0.397538192266307
CENPN	0.15801982581615448	1.2150960862636566	0.39751708391059426
LYAR	0.1579500138759613	3.997565590418302	0.3974292570948267
NCALD	0.15774241089820862	2.0479019651046166	0.39716799613633624
E2F1	0.1577051430940628	0.7738802994673069	0.3971210612595133
RASGRP3	0.15767571330070496	1.3006416605069087	0.3970840196013646
S1PR4	0.15759128332138062	4.642654565664438	0.3969776953541853
MAP3K5	0.15750207006931305	2.669576658652379	0.39686529683866956
NT5E	0.15734480321407318	0.9807611554861069	0.3966671184264698
NEU1	0.15731434524059296	2.65237766962785	0.39662871618865314
IL15RA	0.15728165209293365	1.5180164346328149	0.3965875056148649
ADSL	0.15718244016170502	3.763719632075383	0.39646240508123815
TLR3	0.15706229209899902	0.6300472720311239	0.39631085365598223
PIEZO1	0.15704861283302307	3.0046002773138194	0.39629359996745356
SLC4A10	0.1570412963628769	0.640220193622204	0.3962843669071603
GIMAP6	0.15703600645065308	3.4353381670438328	0.39627769135069724
TSKS	0.15696987509727478	0.7950761587573931	0.3961942327362355
FANCI	0.15665435791015625	1.462367282463954	0.3957958556826489
MZB1	0.1565365344285965	0.6811923602452645	0.3956469777652274
INPP1	0.1564565896987915	1.25562384724617	0.39554593940462757
LRRK2	0.15635524690151215	0.30709472427574486	0.395417808308627
AURKA	0.15634272992610931	0.7220769650661029	0.39540197681228134
PLP2	0.15626035630702972	4.813245452367342	0.3952978157973395
APOL1	0.15618278086185455	2.201994185264294	0.3951996719504512
C14orf132	0.15613903105258942	0.6882031594331448	0.39514431942264955
TIMP1	0.15606190264225006	4.480940048511211	0.39504670393475183
ARHGAP18	0.1557556390762329	2.0154705460254965	0.3946588880190646
NRIR	0.1557314693927765	0.43628676959241813	0.3946282654009432
SESN1	0.15554781258106232	3.2090458411436815	0.39439550834552084
CDK14	0.1553591936826706	0.4724834357889799	0.39415630534478446
TPO	0.15525464713573456	0.6101582414255693	0.3940236594962653
ZNF683	0.15522946417331696	0.3713371899122229	0.39399170442865594
LINC00685	0.15520843863487244	2.73324572123014	0.3939650242739654
LILRA4	0.15514391660690308	0.1731152143329382	0.39388312878651927
ATP2B1-AS1	0.155075803399086	3.5648421415915856	0.3937966549206573
ZHX1-C8orf76	0.1550626903772354	0.16770961192937997	0.39378000629671533
NCAPH	0.1550096571445465	0.6036673927536378	0.39371265159892654
P2RY13	0.15486271679401398	0.23325691608568797	0.3935260134931752
ANXA1	0.1547679305076599	5.634166222352248	0.3934055485285257
PLEKHA5	0.15456365048885345	1.9474739799132714	0.39314583651976126
GNL3L	0.15437480807304382	3.3639454658214865	0.3929056052959927
PLEKHO2	0.15431268513202667	1.3282708319333882	0.3928265422804162
NAIP	0.15427424013614655	2.604428231716156	0.3927775890552317
MFAP1	0.15422435104846954	2.756198754677406	0.3927140786869455
TICAM1	0.15381547808647156	1.6013970696009123	0.3921931564550175
KEAP1	0.15376095473766327	2.100213037087367	0.39212364902263724
SLC16A3	0.1536465734243393	1.6700022977132063	0.39197776481849317
ITPR1	0.15364310145378113	3.226951892559345	0.39197333531105716
STARD10	0.15362806618213654	2.1619145503410926	0.3919541607267072
NINJ2	0.15361912548542023	1.6575904534413264	0.3919427493445753
ACOT7	0.1536136418581009	1.6472417666361883	0.39193576444734013
ADTRP	0.1533411741256714	3.4487566214341383	0.3915880234040604
PLCG1-AS1	0.15330302715301514	1.0120386935483952	0.39153930944132564
DYNLL1	0.1531844288110733	4.700866387440608	0.39138782590317545
CCDC144NL	0.15315736830234528	0.9057921944902494	0.3913532595116171
ITGA4	0.15312674641609192	5.1929802527794475	0.3913141251258761
PSAT1	0.1530778557062149	1.4101686225487635	0.39125165595844197
WNT7A	0.1527053564786911	1.9102056553730598	0.3907753283008082
DNAJB1	0.1526811420917511	4.784629491659311	0.3907443511163518
BRCA2	0.1524597406387329	1.7508301459825957	0.39046094308424956
EOMES	0.1524428129196167	0.7930850392350783	0.3904392579438829
FES	0.1524192839860916	0.29868159615076506	0.3904091211902984
LINC02812	0.15236417949199677	0.7974392404923072	0.3903385526408749
EGFL7	0.1523013561964035	0.19322316205272308	0.39025806806946217
MT-ND4L	0.15211686491966248	5.034872981218191	0.3900216143842254
TSPAN33	0.15203990042209625	1.1862610693161304	0.38992294103850306
CRYBG1	0.15191622078418732	3.8783598129565897	0.38976432341678846
LINC01825	0.15190823376178741	1.118187942971977	0.3897540591050897
POLR3K	0.15187150239944458	2.827896228203407	0.38970695340976735
B3GALT2	0.1518205851316452	0.7971440106630325	0.3896416063768807
SETD9	0.15180207788944244	1.2903669075323985	0.38961785556536604
TIMP2	0.1517040878534317	1.5041575592297773	0.3894920934798903
TSHZ2	0.15160614252090454	3.8396434417137733	0.389366336405831
MAP1LC3B2	0.15155789256095886	0.70808089696444	0.38930436818222963
TXN	0.15115028619766235	4.767613025812002	0.38878050267500486
LYPD3	0.15090808272361755	1.5019493813698108	0.3884688864273459
MCM4	0.1507282555103302	1.871396073928246	0.3882373655229271
FBXO2	0.15047092735767365	1.717545789021712	0.3879058140158971
SGO1	0.15046565234661102	0.6994040794670582	0.38789903221024896
TMEM220	0.15042054653167725	1.498705382530506	0.3878408713272074
PYHIN1	0.15036751329898834	3.7206800259076633	0.3877725022651147
DOK6	0.15029412508010864	1.2912906649021	0.3876778600935133
TLCD1	0.15021094679832458	0.8664054584044677	0.3875705776054433
NFIL3	0.1501181274652481	1.105681368937859	0.38745080869663057
TUBB4B	0.14979787170886993	3.8441260136090794	0.3870372954374005
ANK1	0.14954064786434174	1.325366143996899	0.38670486255827535
DPPA4	0.1495315581560135	0.764516953092355	0.386693110205295
SEMA5A	0.14950892329216003	0.6494993538810656	0.3866638306859009
CLEC4A	0.14944468438625336	0.6053057737075366	0.38658076050889795
MIR133A1HG	0.14933782815933228	0.8150884005456016	0.3864425379855291
RNF139	0.14932064712047577	3.4532191936786356	0.3864203079546197
HELLS	0.14915768802165985	2.7938839197158813	0.3862093922622377
SLC25A20	0.14870154857635498	1.9831863045692444	0.3856183961361855
GFOD1	0.14846736192703247	0.8195240600750997	0.3853146198513059
NIPAL2	0.14844545722007751	0.7743996172570266	0.3852861925679216
ZNF337-AS1	0.14819248020648956	1.8449041430766766	0.38495776683182353
NEAT1	0.14781802892684937	6.2354514598846436	0.3844710940387627
KDM4A-AS1	0.14776894450187683	1.6500444228832538	0.38440727223288457
ZNF80	0.14765524864196777	0.8679686234547541	0.3842593422373583
ZFP91	0.147548109292984	3.6205325585145216	0.3841199084037253
GATA3-AS1	0.1474287062883377	0.8236974374606059	0.38396445650128186
SCML1	0.1471724659204483	2.665202443416302	0.38363063846796686
ELOVL6	0.14691415429115295	1.0011128072555249	0.3832938304604595
CCR4	0.14691029489040375	2.256014186602372	0.3832887884965768
NMI	0.1468227654695511	3.8125435205606313	0.38317458273317495
CD93	0.1467544138431549	0.3931539457004804	0.383085378695703
COPB2	0.14663825929164886	3.2376417013315053	0.382933757937183
LDOC1	0.14640285074710846	1.2876602250796099	0.3826262504763059
CBR1	0.14637060463428497	2.99812074807974	0.38258410851365243
PHF23	0.14635838568210602	2.3360046606797438	0.38256814381811555
NUGGC	0.14606106281280518	0.8705292859902749	0.38217935635001987
PSME2	0.14593848586082458	5.295221622173603	0.3820189661962738
