module_id	split_seed	residual_auc	geneformer_auc_same_split	ifn_residual_auc_same_split	delta_auc_from_geneformer	ifn_delta_auc_same_split
9	20260805	0.9130190796857464	0.9739368998628257	0.8188053373238559	0.06091782017707936	0.15513156253896987
10	20260801	0.7929292929292929	0.9759321611173464	0.8261628631999002	0.18300286818805345	0.1497692979174462
10	20260802	0.7904352163611423	0.9760568649457539	0.8271604938271605	0.1856216485846116	0.14889637111859344
10	20260803	0.7853223593964335	0.9748098266616785	0.822733507918693	0.189487467265245	0.15207631874298544
10	20260804	0.7803342062601322	0.9749968824042898	0.8194288564658936	0.19466267614415766	0.15556802593839625
10	20260805	0.7887517146776405	0.9739368998628257	0.8188053373238559	0.18518518518518523	0.15513156253896987
11	20260801	0.8663174959471256	0.9759321611173464	0.8261628631999002	0.10961466517022078	0.1497692979174462
11	20260802	0.8658186806334955	0.9760568649457539	0.8271604938271605	0.1102381843122584	0.14889637111859344
11	20260803	0.8663174959471256	0.9748098266616785	0.822733507918693	0.10849233071455289	0.15207631874298544
11	20260804	0.8555929667040778	0.9749968824042898	0.8194288564658936	0.11940391570021203	0.15556802593839625
11	20260805	0.857650579872802	0.9739368998628257	0.8188053373238559	0.1162863199900237	0.15513156253896987
12	20260801	0.8393814690110987	0.9759321611173464	0.8261628631999002	0.1365506921062477	0.1497692979174462
12	20260802	0.8408155630377853	0.9760568649457539	0.8271604938271605	0.13524130190796868	0.14889637111859344
12	20260803	0.8333333333333334	0.9748098266616785	0.822733507918693	0.1414764933283451	0.15207631874298544
12	20260804	0.825414640229455	0.9749968824042898	0.8194288564658936	0.14958224217483485	0.15556802593839625
12	20260805	0.83476742736002	0.9739368998628257	0.8188053373238559	0.13916947250280576	0.15513156253896987
13	20260801	0.8217358772914327	0.9759321611173464	0.8261628631999002	0.15419628382591366	0.1497692979174462
13	20260802	0.8174959471255767	0.9760568649457539	0.8271604938271605	0.15856091782017723	0.14889637111859344
13	20260803	0.8223593964334704	0.9748098266616785	0.822733507918693	0.15245043022820803	0.15207631874298544
13	20260804	0.8141289437585735	0.9749968824042898	0.8194288564658936	0.16086793864571636	0.15556802593839625
13	20260805	0.8142536475869808	0.9739368998628257	0.8188053373238559	0.1596832522758449	0.15513156253896987
14	20260801	0.8905100386581868	0.9759321611173464	0.8261628631999002	0.08542212245915959	0.1497692979174462
14	20260802	0.8885147774036662	0.9760568649457539	0.8271604938271605	0.0875420875420877	0.14889637111859344
14	20260803	0.8877042025190174	0.9748098266616785	0.822733507918693	0.0871056241426611	0.15207631874298544
14	20260804	0.8829031051253273	0.9749968824042898	0.8194288564658936	0.09209377727896251	0.15556802593839625
14	20260805	0.8916323731138546	0.9739368998628257	0.8188053373238559	0.08230452674897115	0.15513156253896987
15	20260801	0.9380221972814565	0.9759321611173464	0.8261628631999002	0.03790996383588985	0.1497692979174462
15	20260802	0.9383963087666791	0.9760568649457539	0.8271604938271605	0.03766055617907482	0.14889637111859344
15	20260803	0.9338446190298042	0.9748098266616785	0.822733507918693	0.04096520763187428	0.15207631874298544
15	20260804	0.933096396059359	0.9749968824042898	0.8194288564658936	0.04190048634493082	0.15556802593839625
15	20260805	0.938708068337698	0.9739368998628257	0.8188053373238559	0.03522883152512768	0.15513156253896987
16	20260801	0.8431225838633246	0.9759321611173464	0.8261628631999002	0.13280957725402176	0.1497692979174462
16	20260802	0.837947374984412	0.9760568649457539	0.8271604938271605	0.13810948996134198	0.14889637111859344
16	20260803	0.8367003367003367	0.9748098266616785	0.822733507918693	0.13810948996134176	0.15207631874298544
16	20260804	0.8228582117471006	0.9749968824042898	0.8194288564658936	0.15213867065718922	0.15556802593839625
16	20260805	0.8271604938271605	0.9739368998628257	0.8188053373238559	0.14677640603566522	0.15513156253896987
17	20260801	0.9694475620401546	0.9759321611173464	0.8261628631999002	0.006484599077191788	0.1497692979174462
17	20260802	0.9679511160992642	0.9760568649457539	0.8271604938271605	0.008105748846489735	0.14889637111859344
17	20260803	0.9680758199276718	0.9748098266616785	0.822733507918693	0.006734006734006703	0.15207631874298544
17	20260804	0.9675146526998378	0.9749968824042898	0.8194288564658936	0.007482229704452004	0.15556802593839625
17	20260805	0.9678887641850604	0.9739368998628257	0.8188053373238559	0.006048135677765298	0.15513156253896987
18	20260801	0.8042773413143783	0.9759321611173464	0.8261628631999002	0.17165481980296804	0.1497692979174462
18	20260802	0.8083302157376232	0.9760568649457539	0.8271604938271605	0.16772664920813074	0.14889637111859344
18	20260803	0.7981668537224093	0.9748098266616785	0.822733507918693	0.17664297293926923	0.15207631874298544
18	20260804	0.7880658436213992	0.9749968824042898	0.8194288564658936	0.18693103878289064	0.15556802593839625
18	20260805	0.7926175333582741	0.9739368998628257	0.8188053373238559	0.1813193665045516	0.15513156253896987
19	20260801	0.8238558423743609	0.9759321611173464	0.8261628631999002	0.15207631874298544	0.1497692979174462
19	20260802	0.8214864696346178	0.9760568649457539	0.8271604938271605	0.15457039531113614	0.14889637111859344
19	20260803	0.8204264870931536	0.9748098266616785	0.822733507918693	0.1543833395685249	0.15207631874298544
19	20260804	0.8121336825040529	0.9749968824042898	0.8194288564658936	0.1628631999002369	0.15556802593839625
19	20260805	0.8209876543209876	0.9739368998628257	0.8188053373238559	0.15294924554183809	0.15513156253896987
20	20260801	0.8688115725152762	0.9759321611173464	0.8261628631999002	0.10712058860207019	0.1497692979174462
20	20260802	0.8630751964085297	0.9760568649457539	0.8271604938271605	0.11298166853722424	0.14889637111859344
20	20260803	0.862202269609677	0.9748098266616785	0.822733507918693	0.11260755705200143	0.15207631874298544
20	20260804	0.8580870432722284	0.9749968824042898	0.8194288564658936	0.11690983913206143	0.15556802593839625
20	20260805	0.8570894126449682	0.9739368998628257	0.8188053373238559	0.11684748721785754	0.15513156253896987
21	20260801	0.7750966454670158	0.9759321611173464	0.8261628631999002	0.20083551565033053	0.1497692979174462
21	20260802	0.7769672028931288	0.9760568649457539	0.8271604938271605	0.19908966205262513	0.14889637111859344
21	20260803	0.7696720289312883	0.9748098266616785	0.822733507918693	0.2051377977303902	0.15207631874298544
21	20260804	0.7649332834518019	0.9749968824042898	0.8194288564658936	0.21006359895248794	0.15556802593839625
21	20260805	0.7694849731886769	0.9739368998628257	0.8188053373238559	0.2044519266741488	0.15513156253896987
22	20260801	0.7619403915700211	0.9759321611173464	0.8261628631999002	0.21399176954732524	0.1497692979174462
22	20260802	0.7571392941763312	0.9760568649457539	0.8271604938271605	0.21891757076942275	0.14889637111859344
22	20260803	0.7530240678388825	0.9748098266616785	0.822733507918693	0.22178575882279594	0.15207631874298544
22	20260804	0.7421748347674274	0.9749968824042898	0.8194288564658936	0.23282204763686243	0.15556802593839625
22	20260805	0.7404913330839257	0.9739368998628257	0.8188053373238559	0.23344556677890005	0.15513156253896987
23	20260801	0.9268612046389825	0.9759321611173464	0.8261628631999002	0.0490709564783639	0.1497692979174462
23	20260802	0.9249282952986656	0.9760568649457539	0.8271604938271605	0.05112856964708834	0.14889637111859344
23	20260803	0.9247412395560544	0.9748098266616785	0.822733507918693	0.05006858710562412	0.15207631874298544
23	20260804	0.9231824417009602	0.9749968824042898	0.8194288564658936	0.051814440703329634	0.15556802593839625
23	20260805	0.9251777029554807	0.9739368998628257	0.8188053373238559	0.04875919690734498	0.15513156253896987
24	20260801	0.8786631749594713	0.9759321611173464	0.8261628631999002	0.09726898615787505	0.1497692979174462
24	20260802	0.8758573388203018	0.9760568649457539	0.8271604938271605	0.10019952612545213	0.14889637111859344
24	20260803	0.8788502307020825	0.9748098266616785	0.822733507918693	0.09595959595959602	0.15207631874298544
24	20260804	0.8735503179947625	0.9749968824042898	0.8194288564658936	0.10144656440952737	0.15556802593839625
24	20260805	0.8746726524504302	0.9739368998628257	0.8188053373238559	0.09926424741239548	0.15513156253896987
25	20260801	0.9673275969572266	0.9759321611173464	0.8261628631999002	0.008604564160119788	0.1497692979174462
25	20260802	0.967764060356653	0.9760568649457539	0.8271604938271605	0.008292804589100977	0.14889637111859344
25	20260803	0.9677017084424492	0.9748098266616785	0.822733507918693	0.007108118219229298	0.15207631874298544
25	20260804	0.9654570395311136	0.9749968824042898	0.8194288564658936	0.009539842873176219	0.15556802593839625
25	20260805	0.966704077815189	0.9739368998628257	0.8188053373238559	0.0072328220476367555	0.15513156253896987
26	20260801	0.9506172839506173	0.9759321611173464	0.8261628631999002	0.02531487716672909	0.1497692979174462
26	20260802	0.9505549320364135	0.9760568649457539	0.8271604938271605	0.02550193290934044	0.14889637111859344
26	20260803	0.9486843746103006	0.9748098266616785	0.822733507918693	0.02612545205137784	0.15207631874298544
26	20260804	0.9497443571517645	0.9749968824042898	0.8194288564658936	0.025252525252525304	0.15556802593839625
26	20260805	0.9494325975807458	0.9739368998628257	0.8188053373238559	0.024504302282079893	0.15513156253896987
27	20260801	0.7994138920064847	0.9759321611173464	0.8261628631999002	0.17651826911086166	0.1497692979174462
27	20260802	0.7974809826661678	0.9760568649457539	0.8271604938271605	0.1785758822795861	0.14889637111859344
27	20260803	0.794238683127572	0.9748098266616785	0.822733507918693	0.18057114353410653	0.15207631874298544
27	20260804	0.7853223593964335	0.9749968824042898	0.8194288564658936	0.18967452300785637	0.15556802593839625
27	20260805	0.7860705823668785	0.9739368998628257	0.8188053373238559	0.18786631749594718	0.15513156253896987
28	20260801	0.9699463773537847	0.9759321611173464	0.8261628631999002	0.005985783763561625	0.1497692979174462
28	20260802	0.9669534854720039	0.9760568649457539	0.8271604938271605	0.009103379473750062	0.14889637111859344
28	20260803	0.9677017084424491	0.9748098266616785	0.822733507918693	0.007108118219229409	0.15207631874298544
28	20260804	0.9675146526998378	0.9749968824042898	0.8194288564658936	0.007482229704452004	0.15556802593839625
28	20260805	0.967764060356653	0.9739368998628257	0.8188053373238559	0.006172839506172756	0.15513156253896987
29	20260801	0.8927547075695224	0.9759321611173464	0.8261628631999002	0.08317745354782402	0.1497692979174462
29	20260802	0.891008853971817	0.9760568649457539	0.8271604938271605	0.085048010973937	0.14889637111859344
29	20260803	0.8866442199775533	0.9748098266616785	0.822733507918693	0.08816560668412521	0.15207631874298544
29	20260804	0.8800972689861579	0.9749968824042898	0.8194288564658936	0.09489961341813191	0.15556802593839625
29	20260805	0.8908217982292057	0.9739368998628257	0.8188053373238559	0.08311510163362001	0.15513156253896987
30	20260801	0.7426736500810576	0.9759321611173464	0.8261628631999002	0.2332585110362888	0.1497692979174462
30	20260802	0.7460406534480608	0.9760568649457539	0.8271604938271605	0.23001621149769313	0.14889637111859344
30	20260803	0.7401795735129069	0.9748098266616785	0.822733507918693	0.23463025314877162	0.15207631874298544
30	20260804	0.7249657064471879	0.9749968824042898	0.8194288564658936	0.2500311759571019	0.15556802593839625
30	20260805	0.7263998004738745	0.9739368998628257	0.8188053373238559	0.2475370993889512	0.15513156253896987
31	20260801	0.866192792118718	0.9759321611173464	0.8261628631999002	0.10973936899862835	0.1497692979174462
31	20260802	0.866192792118718	0.9760568649457539	0.8271604938271605	0.10986407282703592	0.14889637111859344
31	20260803	0.8649457538346427	0.9748098266616785	0.822733507918693	0.10986407282703581	0.15207631874298544
31	20260804	0.8522883152512782	0.9749968824042898	0.8194288564658936	0.1227085671530116	0.15556802593839625
31	20260805	0.8613916947250281	0.9739368998628257	0.8188053373238559	0.11254520513779764	0.15513156253896987
32	20260801	0.8327098141912956	0.9759321611173464	0.8261628631999002	0.14322234692605074	0.1497692979174462
32	20260802	0.8274722533981793	0.9760568649457539	0.8271604938271605	0.14858461154757463	0.14889637111859344
32	20260803	0.827285197655568	0.9748098266616785	0.822733507918693	0.14752462900611052	0.15207631874298544
32	20260804	0.8135054246165357	0.9749968824042898	0.8194288564658936	0.1614914577877541	0.15556802593839625
32	20260805	0.8215488215488215	0.9739368998628257	0.8188053373238559	0.15238807831400425	0.15513156253896987
33	20260801	0.8138171841875546	0.9759321611173464	0.8261628631999002	0.16211497692979182	0.1497692979174462
33	20260802	0.8082055119092156	0.9760568649457539	0.8271604938271605	0.1678513530365383	0.14889637111859344
33	20260803	0.8038408779149521	0.9748098266616785	0.822733507918693	0.1709689487467264	0.15207631874298544
33	20260804	0.7996632996632996	0.9749968824042898	0.8194288564658936	0.1753335827409902	0.15556802593839625
33	20260805	0.8020326724030428	0.9739368998628257	0.8188053373238559	0.17190422745978295	0.15513156253896987
34	20260801	0.7626886145404662	0.9759321611173464	0.8261628631999002	0.21324354657688016	0.1497692979174462
34	20260802	0.7561416635490709	0.9760568649457539	0.8271604938271605	0.21991520139668308	0.14889637111859344
34	20260803	0.7528993640104752	0.9748098266616785	0.822733507918693	0.2219104626512033	0.15207631874298544
34	20260804	0.7488464895872303	0.9749968824042898	0.8194288564658936	0.2261503928170595	0.15556802593839625
34	20260805	0.7448559670781892	0.9739368998628257	0.8188053373238559	0.22908093278463648	0.15513156253896987
35	20260801	0.9306023194912083	0.9759321611173464	0.8261628631999002	0.04532984162613807	0.1497692979174462
35	20260802	0.9306646714054121	0.9760568649457539	0.8271604938271605	0.04539219354034185	0.14889637111859344
35	20260803	0.9306023194912083	0.9748098266616785	0.822733507918693	0.04420750717047017	0.15207631874298544
35	20260804	0.925863574011722	0.9749968824042898	0.8194288564658936	0.0491333083925678	0.15556802593839625
35	20260805	0.9284823544082803	0.9739368998628257	0.8188053373238559	0.045454545454545414	0.15513156253896987
36	20260801	0.8445566778900112	0.9759321611173464	0.8261628631999002	0.13137548322733517	0.1497692979174462
36	20260802	0.846489587230328	0.9760568649457539	0.8271604938271605	0.12956727771542598	0.14889637111859344
36	20260803	0.8411896745230079	0.9748098266616785	0.822733507918693	0.13362015213867062	0.15207631874298544
36	20260804	0.8365132809577254	0.9749968824042898	0.8194288564658936	0.13848360144656446	0.15556802593839625
36	20260805	0.833395685247537	0.9739368998628257	0.8188053373238559	0.14054121461528868	0.15513156253896987
37	20260801	0.8181818181818182	0.9759321611173464	0.8261628631999002	0.15775034293552814	0.1497692979174462
37	20260802	0.817433595211373	0.9760568649457539	0.8271604938271605	0.1586232697343809	0.14889637111859344
37	20260803	0.8151265743858337	0.9748098266616785	0.822733507918693	0.1596832522758448	0.15207631874298544
37	20260804	0.8126324978176829	0.9749968824042898	0.8194288564658936	0.16236438458660696	0.15556802593839625
37	20260805	0.8088290310512533	0.9739368998628257	0.8188053373238559	0.16510786881157247	0.15513156253896987
38	20260801	0.8328345180197032	0.9759321611173464	0.8261628631999002	0.14309764309764317	0.1497692979174462
38	20260802	0.8309639605935902	0.9760568649457539	0.8271604938271605	0.1450929043521637	0.14889637111859344
38	20260803	0.8266616785135303	0.9748098266616785	0.822733507918693	0.14814814814814814	0.15207631874298544
38	20260804	0.8130066093029055	0.9749968824042898	0.8194288564658936	0.16199027310138436	0.15556802593839625
38	20260805	0.8211123581493952	0.9739368998628257	0.8188053373238559	0.15282454171343052	0.15513156253896987
39	20260801	0.7849482479112109	0.9759321611173464	0.8261628631999002	0.1909839132061355	0.1497692979174462
39	20260802	0.7813318368873925	0.9760568649457539	0.8271604938271605	0.19472502805836145	0.14889637111859344
39	20260803	0.7812694849731887	0.9748098266616785	0.822733507918693	0.19354034168848977	0.15207631874298544
39	20260804	0.7646215238807831	0.9749968824042898	0.8194288564658936	0.21037535852350675	0.15556802593839625
39	20260805	0.7715425863574012	0.9739368998628257	0.8188053373238559	0.20239431350542447	0.15513156253896987
40	20260801	0.7864446938521013	0.9759321611173464	0.8261628631999002	0.18948746726524512	0.1497692979174462
40	20260802	0.7787130564908343	0.9760568649457539	0.8271604938271605	0.1973438084549196	0.14889637111859344
40	20260803	0.7789001122334456	0.9748098266616785	0.822733507918693	0.1959097144282329	0.15207631874298544
40	20260804	0.7715425863574011	0.9749968824042898	0.8194288564658936	0.2034542960468887	0.15556802593839625
40	20260805	0.7740990148397556	0.9739368998628257	0.8188053373238559	0.1998378850230701	0.15513156253896987
41	20260801	0.7903728644469386	0.9759321611173464	0.8261628631999002	0.18555929667040783	0.1497692979174462
41	20260802	0.7902481606185311	0.9760568649457539	0.8271604938271605	0.18580870432722285	0.14889637111859344
41	20260803	0.7815812445442076	0.9748098266616785	0.822733507918693	0.19322858211747085	0.15207631874298544
41	20260804	0.7706696595585485	0.9749968824042898	0.8194288564658936	0.20432722284574134	0.15556802593839625
41	20260805	0.7764683875794988	0.9739368998628257	0.8188053373238559	0.19746851228332696	0.15513156253896987
42	20260801	0.8880159620900361	0.9759321611173464	0.8261628631999002	0.0879161990273103	0.1497692979174462
42	20260802	0.8842748472378102	0.9760568649457539	0.8271604938271605	0.0917820177079437	0.14889637111859344
42	20260803	0.8868312757201646	0.9748098266616785	0.822733507918693	0.08797855094151386	0.15207631874298544
42	20260804	0.8798478613293428	0.9749968824042898	0.8194288564658936	0.09514902107494705	0.15556802593839625
42	20260805	0.8815937149270483	0.9739368998628257	0.8188053373238559	0.09234318493577742	0.15513156253896987
43	20260801	0.9509913954358399	0.9759321611173464	0.8261628631999002	0.024940765681506494	0.1497692979174462
43	20260802	0.9480608554682629	0.9760568649457539	0.8271604938271605	0.027996009477491035	0.14889637111859344
43	20260803	0.9513031550068587	0.9748098266616785	0.822733507918693	0.02350667165481979	0.15207631874298544
43	20260804	0.9468761690983913	0.9749968824042898	0.8194288564658936	0.028120713305898493	0.15556802593839625
43	20260805	0.9514278588352663	0.9739368998628257	0.8188053373238559	0.022509041027559462	0.15513156253896987
44	20260801	0.9456914827285197	0.9759321611173464	0.8261628631999002	0.030240678388826714	0.1497692979174462
44	20260802	0.9482479112108742	0.9760568649457539	0.8271604938271605	0.027808953734879793	0.14889637111859344
44	20260803	0.9452550193290935	0.9748098266616785	0.822733507918693	0.029554807332584976	0.15207631874298544
44	20260804	0.942947998503554	0.9749968824042898	0.8194288564658936	0.03204888390073579	0.15556802593839625
44	20260805	0.9451926674148896	0.9739368998628257	0.8188053373238559	0.028744232447936113	0.15513156253896987
45	20260801	0.9753086419753086	0.9759321611173464	0.8261628631999002	0.0006235191420377317	0.1497692979174462
45	20260802	0.9761192168599576	0.9760568649457539	0.8271604938271605	-6.235191420367325e-05	0.14889637111859344
45	20260803	0.9715051752088788	0.9748098266616785	0.822733507918693	0.0033046514527996784	0.15207631874298544
45	20260804	0.9756204015463275	0.9749968824042898	0.8194288564658936	-0.0006235191420376207	0.15556802593839625
45	20260805	0.9749968824042898	0.9739368998628257	0.8188053373238559	-0.0010599825414641106	0.15513156253896987
46	20260801	0.8794113979299164	0.9759321611173464	0.8261628631999002	0.09652076318742997	0.1497692979174462
46	20260802	0.8709315375982043	0.9760568649457539	0.8271604938271605	0.10512532734754965	0.14889637111859344
46	20260803	0.8754832273350792	0.9748098266616785	0.822733507918693	0.09932659932659926	0.15207631874298544
46	20260804	0.8676892380596084	0.9749968824042898	0.8194288564658936	0.10730764434468143	0.15556802593839625
46	20260805	0.8717421124828533	0.9739368998628257	0.8188053373238559	0.10219478737997245	0.15513156253896987
47	20260801	0.8497318867689239	0.9759321611173464	0.8261628631999002	0.12620027434842251	0.1497692979174462
47	20260802	0.8428108242923058	0.9760568649457539	0.8271604938271605	0.13324604065344814	0.14889637111859344
47	20260803	0.8431225838633246	0.9748098266616785	0.822733507918693	0.13168724279835387	0.15207631874298544
47	20260804	0.8365756328719292	0.9749968824042898	0.8194288564658936	0.13842124953236068	0.15556802593839625
47	20260805	0.8445566778900112	0.9739368998628257	0.8188053373238559	0.1293802219728145	0.15513156253896987
48	20260801	0.8246040653448061	0.9759321611173464	0.8261628631999002	0.15132809577254025	0.1497692979174462
48	20260802	0.816373612669909	0.9760568649457539	0.8271604938271605	0.1596832522758449	0.14889637111859344
48	20260803	0.823544082803342	0.9748098266616785	0.822733507918693	0.15126574385833647	0.15207631874298544
48	20260804	0.8131936650455168	0.9749968824042898	0.8194288564658936	0.161803217358773	0.15556802593839625
48	20260805	0.8156877416136675	0.9739368998628257	0.8188053373238559	0.1582491582491582	0.15513156253896987
49	20260801	0.8146277590722035	0.9759321611173464	0.8261628631999002	0.16130440204514285	0.1497692979174462
49	20260802	0.8162489088415015	0.9760568649457539	0.8271604938271605	0.15980795610425247	0.14889637111859344
49	20260803	0.8208005985783764	0.9748098266616785	0.822733507918693	0.15400922808330209	0.15207631874298544
49	20260804	0.8111360518767925	0.9749968824042898	0.8194288564658936	0.16386083052749734	0.15556802593839625
49	20260805	0.8060231949120837	0.9739368998628257	0.8188053373238559	0.16791370495074198	0.15513156253896987
50	20260801	0.8189923930664671	0.9759321611173464	0.8261628631999002	0.15693976805087928	0.1497692979174462
50	20260802	0.817683002868188	0.9760568649457539	0.8271604938271605	0.15837386207756599	0.14889637111859344
50	20260803	0.8168724279835392	0.9748098266616785	0.822733507918693	0.15793739867813927	0.15207631874298544
50	20260804	0.8063973063973064	0.9749968824042898	0.8194288564658936	0.1685995760069834	0.15556802593839625
50	20260805	0.8136924803591471	0.9739368998628257	0.8188053373238559	0.16024441950367863	0.15513156253896987
51	20260801	0.8785384711310638	0.9759321611173464	0.8261628631999002	0.09739368998628262	0.1497692979174462
51	20260802	0.876044394562913	0.9760568649457539	0.8271604938271605	0.10001247038284089	0.14889637111859344
51	20260803	0.8774784885895996	0.9748098266616785	0.822733507918693	0.09733133807207883	0.15207631874298544
51	20260804	0.8712432971692231	0.9749968824042898	0.8194288564658936	0.10375358523506673	0.15556802593839625
51	20260805	0.8744232447936151	0.9739368998628257	0.8188053373238559	0.09951365506921062	0.15513156253896987
52	20260801	0.9012969198154384	0.9759321611173464	0.8261628631999002	0.07463524130190802	0.1497692979174462
52	20260802	0.89817932410525	0.9760568649457539	0.8271604938271605	0.07787754084050391	0.14889637111859344
52	20260803	0.8976805087916199	0.9748098266616785	0.822733507918693	0.07712931787005861	0.15207631874298544
52	20260804	0.8925676518269111	0.9749968824042898	0.8194288564658936	0.08242923057737872	0.15556802593839625
52	20260805	0.8978675645342312	0.9739368998628257	0.8188053373238559	0.0760693353285945	0.15513156253896987
53	20260801	0.9181942885646589	0.9759321611173464	0.8261628631999002	0.057737872552687475	0.1497692979174462
53	20260802	0.9226836263873301	0.9760568649457539	0.8271604938271605	0.0533732385584238	0.14889637111859344
53	20260803	0.9213742361890511	0.9748098266616785	0.822733507918693	0.05343559047262736	0.15207631874298544
53	20260804	0.9157002119965083	0.9749968824042898	0.8194288564658936	0.05929667040778153	0.15556802593839625
53	20260805	0.9165107868811573	0.9739368998628257	0.8188053373238559	0.05742611298166844	0.15513156253896987
54	20260801	0.8860207008355157	0.9759321611173464	0.8261628631999002	0.08991146028183072	0.1497692979174462
54	20260802	0.8846489587230328	0.9760568649457539	0.8271604938271605	0.0914079062227211	0.14889637111859344
54	20260803	0.887828906347425	0.9748098266616785	0.822733507918693	0.08698092031425353	0.15207631874298544
54	20260804	0.8826536974685123	0.9749968824042898	0.8194288564658936	0.09234318493577753	0.15556802593839625
54	20260805	0.8860830527497194	0.9739368998628257	0.8188053373238559	0.08785384711310629	0.15513156253896987
55	20260801	0.892068836513281	0.9759321611173464	0.8261628631999002	0.08386332460406543	0.1497692979174462
55	20260802	0.8916947250280584	0.9760568649457539	0.8271604938271605	0.08436213991769559	0.14889637111859344
55	20260803	0.8936276343683751	0.9748098266616785	0.822733507918693	0.08118219229330337	0.15207631874298544
